tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
g__Candidatus_Aquiluna,f__Microbacteriaceae,rank_5,g__Candidatus_Aquiluna,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Candidatus_Aquiluna,
s__Candidatus_Aquiluna_sp._UB-MaderosW2red,g__Candidatus_Aquiluna,rank_6,s__Candidatus_Aquiluna_sp._UB-MaderosW2red,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Candidatus_Aquiluna,s__Candidatus_Aquiluna_sp._UB-MaderosW2red
g__Cryobacterium,f__Microbacteriaceae,rank_5,g__Cryobacterium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Cryobacterium,
g__Gulosibacter,f__Microbacteriaceae,rank_5,g__Gulosibacter,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Gulosibacter,
s__Gulosibacter_sp._10,g__Gulosibacter,rank_6,s__Gulosibacter_sp._10,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Gulosibacter,s__Gulosibacter_sp._10
g__Pontimonas,f__Microbacteriaceae,rank_5,g__Pontimonas,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Pontimonas,
s__Pontimonas_salivibrio,g__Pontimonas,rank_6,s__Pontimonas_salivibrio,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Pontimonas,s__Pontimonas_salivibrio
g__Pseudoclavibacter,f__Microbacteriaceae,rank_5,g__Pseudoclavibacter,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Pseudoclavibacter,
s__Pseudoclavibacter_soli,g__Pseudoclavibacter,rank_6,s__Pseudoclavibacter_soli,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Pseudoclavibacter,s__Pseudoclavibacter_soli
f__Micrococcaceae,o__Micrococcales,rank_4,f__Micrococcaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,,
g__Enteractinococcus,f__Micrococcaceae,rank_5,g__Enteractinococcus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Enteractinococcus,
s__Enteractinococcus_helveticum,g__Enteractinococcus,rank_6,s__Enteractinococcus_helveticum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Enteractinococcus,s__Enteractinococcus_helveticum
g__Glutamicibacter,f__Micrococcaceae,rank_5,g__Glutamicibacter,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Glutamicibacter,
s__Glutamicibacter_arilaitensis,g__Glutamicibacter,rank_6,s__Glutamicibacter_arilaitensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Glutamicibacter,s__Glutamicibacter_arilaitensis
g__Nesterenkonia,f__Micrococcaceae,rank_5,g__Nesterenkonia,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,
s__Nesterenkonia_jeotgali,g__Nesterenkonia,rank_6,s__Nesterenkonia_jeotgali,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,s__Nesterenkonia_jeotgali
o__Micromonosporales,c__Actinobacteria,rank_3,o__Micromonosporales,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,,,
f__Micromonosporaceae,o__Micromonosporales,rank_4,f__Micromonosporaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,,
g__Asanoa,f__Micromonosporaceae,rank_5,g__Asanoa,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Asanoa,
s__Asanoa_ishikariensis,g__Asanoa,rank_6,s__Asanoa_ishikariensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Asanoa,s__Asanoa_ishikariensis
o__Propionibacteriales,c__Actinobacteria,rank_3,o__Propionibacteriales,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,,,
f__Nocardioidaceae,o__Propionibacteriales,rank_4,f__Nocardioidaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,,
g__Aeromicrobium,f__Nocardioidaceae,rank_5,g__Aeromicrobium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,
s__Aeromicrobium_sp._Root236,g__Aeromicrobium,rank_6,s__Aeromicrobium_sp._Root236,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium_sp._Root236
g__Friedmanniella,f__Nocardioidaceae,rank_5,g__Friedmanniella,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Friedmanniella,
s__Friedmanniella_luteola,g__Friedmanniella,rank_6,s__Friedmanniella_luteola,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Friedmanniella,s__Friedmanniella_luteola
g__Kribbella,f__Nocardioidaceae,rank_5,g__Kribbella,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Kribbella,
s__Kribbella_catacumbae,g__Kribbella,rank_6,s__Kribbella_catacumbae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Kribbella,s__Kribbella_catacumbae
g__Nocardioides,f__Nocardioidaceae,rank_5,g__Nocardioides,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,
s__Nocardioides_luteus,g__Nocardioides,rank_6,s__Nocardioides_luteus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides_luteus
f__Propionibacteriaceae,o__Propionibacteriales,rank_4,f__Propionibacteriaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,,
g__Cutibacterium,f__Propionibacteriaceae,rank_5,g__Cutibacterium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,
g__Propionimicrobium,f__Propionibacteriaceae,rank_5,g__Propionimicrobium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Propionimicrobium,
g__Pseudopropionibacterium,f__Propionibacteriaceae,rank_5,g__Pseudopropionibacterium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Pseudopropionibacterium,
s__Pseudopropionibacterium_propionicum,g__Pseudopropionibacterium,rank_6,s__Pseudopropionibacterium_propionicum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Pseudopropionibacterium,s__Pseudopropionibacterium_propionicum
o__Streptomycetales,c__Actinobacteria,rank_3,o__Streptomycetales,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,,,
f__Streptomycetaceae,o__Streptomycetales,rank_4,f__Streptomycetaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,,
g__Streptomyces,f__Streptomycetaceae,rank_5,g__Streptomyces,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,
o__Streptosporangiales,c__Actinobacteria,rank_3,o__Streptosporangiales,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,,,
f__Nocardiopsaceae,o__Streptosporangiales,rank_4,f__Nocardiopsaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,,
g__Streptomonospora,f__Nocardiopsaceae,rank_5,g__Streptomonospora,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,g__Streptomonospora,
s__Streptomonospora_alba,g__Streptomonospora,rank_6,s__Streptomonospora_alba,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,g__Streptomonospora,s__Streptomonospora_alba
f__Streptosporangiaceae,o__Streptosporangiales,rank_4,f__Streptosporangiaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiaceae,,
g__Streptosporangium,f__Streptosporangiaceae,rank_5,g__Streptosporangium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiaceae,g__Streptosporangium,
s__Streptosporangium_subroseum,g__Streptosporangium,rank_6,s__Streptosporangium_subroseum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiaceae,g__Streptosporangium,s__Streptosporangium_subroseum
f__Thermomonosporaceae,o__Streptosporangiales,rank_4,f__Thermomonosporaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Thermomonosporaceae,,
g__Actinocorallia,f__Thermomonosporaceae,rank_5,g__Actinocorallia,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Thermomonosporaceae,g__Actinocorallia,
s__Actinocorallia_populi,g__Actinocorallia,rank_6,s__Actinocorallia_populi,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Thermomonosporaceae,g__Actinocorallia,s__Actinocorallia_populi
c__Coriobacteriia,p__Actinobacteria,rank_2,c__Coriobacteriia,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,,,,
o__Coriobacteriales,c__Coriobacteriia,rank_3,o__Coriobacteriales,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,,,
f__Atopobiaceae,o__Coriobacteriales,rank_4,f__Atopobiaceae,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,,
g__Atopobium,f__Atopobiaceae,rank_5,g__Atopobium,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Atopobium,
s__Atopobium_parvulum,g__Atopobium,rank_6,s__Atopobium_parvulum,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Atopobium,s__Atopobium_parvulum
g__Olsenella,f__Atopobiaceae,rank_5,g__Olsenella,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Olsenella,
s__Olsenella_sp._oral_taxon_807,g__Olsenella,rank_6,s__Olsenella_sp._oral_taxon_807,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Olsenella,s__Olsenella_sp._oral_taxon_807
f__Coriobacteriaceae,o__Coriobacteriales,rank_4,f__Coriobacteriaceae,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,,
g__Collinsella,f__Coriobacteriaceae,rank_5,g__Collinsella,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,
s__Collinsella_aerofaciens,g__Collinsella,rank_6,s__Collinsella_aerofaciens,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Collinsella,s__Collinsella_aerofaciens
o__Eggerthellales,c__Coriobacteriia,rank_3,o__Eggerthellales,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,,,
f__Eggerthellaceae,o__Eggerthellales,rank_4,f__Eggerthellaceae,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,,
g__Denitrobacterium,f__Eggerthellaceae,rank_5,g__Denitrobacterium,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Denitrobacterium,
s__Denitrobacterium_detoxificans,g__Denitrobacterium,rank_6,s__Denitrobacterium_detoxificans,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Denitrobacterium,s__Denitrobacterium_detoxificans
g__Phoenicibacter,f__Eggerthellaceae,rank_5,g__Phoenicibacter,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Phoenicibacter,
s__Phoenicibacter_congonensis,g__Phoenicibacter,rank_6,s__Phoenicibacter_congonensis,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Phoenicibacter,s__Phoenicibacter_congonensis
g__Slackia,f__Eggerthellaceae,rank_5,g__Slackia,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,
c__Nitriliruptoria,p__Actinobacteria,rank_2,c__Nitriliruptoria,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,,,,
o__Euzebyales,c__Nitriliruptoria,rank_3,o__Euzebyales,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Euzebyales,,,
f__Euzebyaceae,o__Euzebyales,rank_4,f__Euzebyaceae,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Euzebyales,f__Euzebyaceae,,
g__Euzebya,f__Euzebyaceae,rank_5,g__Euzebya,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Euzebyales,f__Euzebyaceae,g__Euzebya,
s__Euzebya_rosea,g__Euzebya,rank_6,s__Euzebya_rosea,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Euzebyales,f__Euzebyaceae,g__Euzebya,s__Euzebya_rosea
o__Nitriliruptorales,c__Nitriliruptoria,rank_3,o__Nitriliruptorales,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Nitriliruptorales,,,
f__Nitriliruptoraceae,o__Nitriliruptorales,rank_4,f__Nitriliruptoraceae,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Nitriliruptorales,f__Nitriliruptoraceae,,
g__Nitriliruptor,f__Nitriliruptoraceae,rank_5,g__Nitriliruptor,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Nitriliruptorales,f__Nitriliruptoraceae,g__Nitriliruptor,
s__Nitriliruptor_alkaliphilus,g__Nitriliruptor,rank_6,s__Nitriliruptor_alkaliphilus,Root,d__Bacteria,p__Actinobacteria,c__Nitriliruptoria,o__Nitriliruptorales,f__Nitriliruptoraceae,g__Nitriliruptor,s__Nitriliruptor_alkaliphilus
c__Rubrobacteria,p__Actinobacteria,rank_2,c__Rubrobacteria,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,,,,
o__Gaiellales,c__Rubrobacteria,rank_3,o__Gaiellales,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Gaiellales,,,
f__Gaiellaceae,o__Gaiellales,rank_4,f__Gaiellaceae,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Gaiellales,f__Gaiellaceae,,
g__Gaiella,f__Gaiellaceae,rank_5,g__Gaiella,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Gaiellales,f__Gaiellaceae,g__Gaiella,
s__Gaiella_sp._SCGC_AG-212-M14,g__Gaiella,rank_6,s__Gaiella_sp._SCGC_AG-212-M14,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__Gaiella_sp._SCGC_AG-212-M14
o__Rubrobacterales,c__Rubrobacteria,rank_3,o__Rubrobacterales,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,,,
f__Rubrobacteraceae,o__Rubrobacterales,rank_4,f__Rubrobacteraceae,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,,
g__Rubrobacter,f__Rubrobacteraceae,rank_5,g__Rubrobacter,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter,
s__Rubrobacter_aplysinae,g__Rubrobacter,rank_6,s__Rubrobacter_aplysinae,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter,s__Rubrobacter_aplysinae
s__Rubrobacter_xylanophilus,g__Rubrobacter,rank_6,s__Rubrobacter_xylanophilus,Root,d__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter,s__Rubrobacter_xylanophilus
c__Thermoleophilia,p__Actinobacteria,rank_2,c__Thermoleophilia,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,,,,
o__Solirubrobacterales,c__Thermoleophilia,rank_3,o__Solirubrobacterales,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,,,
f__Conexibacteraceae,o__Solirubrobacterales,rank_4,f__Conexibacteraceae,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Conexibacteraceae,,
g__Conexibacter,f__Conexibacteraceae,rank_5,g__Conexibacter,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Conexibacteraceae,g__Conexibacter,
s__Conexibacter_woesei,g__Conexibacter,rank_6,s__Conexibacter_woesei,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Conexibacteraceae,g__Conexibacter,s__Conexibacter_woesei
f__Patulibacteraceae,o__Solirubrobacterales,rank_4,f__Patulibacteraceae,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Patulibacteraceae,,
g__Patulibacter,f__Patulibacteraceae,rank_5,g__Patulibacter,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Patulibacteraceae,g__Patulibacter,
s__Patulibacter_medicamentivorans,g__Patulibacter,rank_6,s__Patulibacter_medicamentivorans,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Patulibacteraceae,g__Patulibacter,s__Patulibacter_medicamentivorans
o__Thermoleophilales,c__Thermoleophilia,rank_3,o__Thermoleophilales,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Thermoleophilales,,,
f__Thermoleophilaceae,o__Thermoleophilales,rank_4,f__Thermoleophilaceae,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Thermoleophilales,f__Thermoleophilaceae,,
g__Thermoleophilum,f__Thermoleophilaceae,rank_5,g__Thermoleophilum,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Thermoleophilales,f__Thermoleophilaceae,g__Thermoleophilum,
s__Thermoleophilum_album,g__Thermoleophilum,rank_6,s__Thermoleophilum_album,Root,d__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Thermoleophilales,f__Thermoleophilaceae,g__Thermoleophilum,s__Thermoleophilum_album
p__Aquificae,d__Bacteria,rank_1,p__Aquificae,Root,d__Bacteria,p__Aquificae,,,,,
c__Aquificae,p__Aquificae,rank_2,c__Aquificae,Root,d__Bacteria,p__Aquificae,c__Aquificae,,,,
o__Aquificales,c__Aquificae,rank_3,o__Aquificales,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,,,
f__Aquificaceae,o__Aquificales,rank_4,f__Aquificaceae,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,,
g__Aquifex,f__Aquificaceae,rank_5,g__Aquifex,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Aquifex,
s__Aquifex_aeolicus,g__Aquifex,rank_6,s__Aquifex_aeolicus,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Aquifex,s__Aquifex_aeolicus
g__Hydrogenivirga,f__Aquificaceae,rank_5,g__Hydrogenivirga,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenivirga,
s__Hydrogenivirga_sp._128-5-R1-1,g__Hydrogenivirga,rank_6,s__Hydrogenivirga_sp._128-5-R1-1,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenivirga,s__Hydrogenivirga_sp._128-5-R1-1
g__Hydrogenobacter,f__Aquificaceae,rank_5,g__Hydrogenobacter,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenobacter,
s__Hydrogenobacter_hydrogenophilus,g__Hydrogenobacter,rank_6,s__Hydrogenobacter_hydrogenophilus,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenobacter,s__Hydrogenobacter_hydrogenophilus
g__Hydrogenobaculum,f__Aquificaceae,rank_5,g__Hydrogenobaculum,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenobaculum,
g__Thermocrinis,f__Aquificaceae,rank_5,g__Thermocrinis,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Thermocrinis,
s__Thermocrinis_albus,g__Thermocrinis,rank_6,s__Thermocrinis_albus,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Thermocrinis,s__Thermocrinis_albus
f__Hydrogenothermaceae,o__Aquificales,rank_4,f__Hydrogenothermaceae,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Hydrogenothermaceae,,
g__Persephonella,f__Hydrogenothermaceae,rank_5,g__Persephonella,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Hydrogenothermaceae,g__Persephonella,
s__Persephonella_sp._KM09-Lau-8,g__Persephonella,rank_6,s__Persephonella_sp._KM09-Lau-8,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Hydrogenothermaceae,g__Persephonella,s__Persephonella_sp._KM09-Lau-8
g__Sulfurihydrogenibium,f__Hydrogenothermaceae,rank_5,g__Sulfurihydrogenibium,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Hydrogenothermaceae,g__Sulfurihydrogenibium,
s__Sulfurihydrogenibium_yellowstonense,g__Sulfurihydrogenibium,rank_6,s__Sulfurihydrogenibium_yellowstonense,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Hydrogenothermaceae,g__Sulfurihydrogenibium,s__Sulfurihydrogenibium_yellowstonense
o__Desulfurobacteriales,c__Aquificae,rank_3,o__Desulfurobacteriales,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Desulfurobacteriales,,,
f__Desulfurobacteriaceae,o__Desulfurobacteriales,rank_4,f__Desulfurobacteriaceae,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Desulfurobacteriales,f__Desulfurobacteriaceae,,
g__Desulfurobacterium,f__Desulfurobacteriaceae,rank_5,g__Desulfurobacterium,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Desulfurobacteriales,f__Desulfurobacteriaceae,g__Desulfurobacterium,
s__Desulfurobacterium_thermolithotrophum,g__Desulfurobacterium,rank_6,s__Desulfurobacterium_thermolithotrophum,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Desulfurobacteriales,f__Desulfurobacteriaceae,g__Desulfurobacterium,s__Desulfurobacterium_thermolithotrophum
p__Armatimonadetes,d__Bacteria,rank_1,p__Armatimonadetes,Root,d__Bacteria,p__Armatimonadetes,,,,,
c__Chthonomonadetes,p__Armatimonadetes,rank_2,c__Chthonomonadetes,Root,d__Bacteria,p__Armatimonadetes,c__Chthonomonadetes,,,,
o__Chthonomonadales,c__Chthonomonadetes,rank_3,o__Chthonomonadales,Root,d__Bacteria,p__Armatimonadetes,c__Chthonomonadetes,o__Chthonomonadales,,,
f__Chthonomonadaceae,o__Chthonomonadales,rank_4,f__Chthonomonadaceae,Root,d__Bacteria,p__Armatimonadetes,c__Chthonomonadetes,o__Chthonomonadales,f__Chthonomonadaceae,,
g__Chthonomonas,f__Chthonomonadaceae,rank_5,g__Chthonomonas,Root,d__Bacteria,p__Armatimonadetes,c__Chthonomonadetes,o__Chthonomonadales,f__Chthonomonadaceae,g__Chthonomonas,
s__Chthonomonas_calidirosea,g__Chthonomonas,rank_6,s__Chthonomonas_calidirosea,Root,d__Bacteria,p__Armatimonadetes,c__Chthonomonadetes,o__Chthonomonadales,f__Chthonomonadaceae,g__Chthonomonas,s__Chthonomonas_calidirosea
c__Fimbriimonadia,p__Armatimonadetes,rank_2,c__Fimbriimonadia,Root,d__Bacteria,p__Armatimonadetes,c__Fimbriimonadia,,,,
