tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
f__Thermococcaceae,o__Thermococcales,rank_5,f__Thermococcaceae,Root,r__Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,,
g__Thermococcus,f__Thermococcaceae,rank_6,g__Thermococcus,Root,r__Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,
s__Thermococcus_onnurineus,g__Thermococcus,rank_7,s__Thermococcus_onnurineus,Root,r__Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_onnurineus
p__Thaumarchaeota,d__Archaea,rank_2,p__Thaumarchaeota,Root,r__Root,d__Archaea,p__Thaumarchaeota,,,,,
d__Bacteria,r__Root,rank_1,d__Bacteria,Root,r__Root,d__Bacteria,,,,,,
p__Acidobacteria,d__Bacteria,rank_2,p__Acidobacteria,Root,r__Root,d__Bacteria,p__Acidobacteria,,,,,
c__Acidobacteriia,p__Acidobacteria,rank_3,c__Acidobacteriia,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,,,,
o__Acidobacteriales,c__Acidobacteriia,rank_4,o__Acidobacteriales,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,,,
f__Acidobacteriaceae,o__Acidobacteriales,rank_5,f__Acidobacteriaceae,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,,
g__Candidatus_Koribacter,f__Acidobacteriaceae,rank_6,g__Candidatus_Koribacter,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Candidatus_Koribacter,
s__Candidatus_Koribacter_versatilis,g__Candidatus_Koribacter,rank_7,s__Candidatus_Koribacter_versatilis,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Candidatus_Koribacter,s__Candidatus_Koribacter_versatilis
g__Granulicella,f__Acidobacteriaceae,rank_6,g__Granulicella,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Granulicella,
s__Granulicella_mallensis,g__Granulicella,rank_7,s__Granulicella_mallensis,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Granulicella,s__Granulicella_mallensis
o__Bryobacterales,c__Acidobacteriia,rank_4,o__Bryobacterales,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Bryobacterales,,,
f__Solibacteraceae,o__Bryobacterales,rank_5,f__Solibacteraceae,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Bryobacterales,f__Solibacteraceae,,
g__Candidatus_Solibacter,f__Solibacteraceae,rank_6,g__Candidatus_Solibacter,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Bryobacterales,f__Solibacteraceae,g__Candidatus_Solibacter,
s__Candidatus_Solibacter_usitatus,g__Candidatus_Solibacter,rank_7,s__Candidatus_Solibacter_usitatus,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Bryobacterales,f__Solibacteraceae,g__Candidatus_Solibacter,s__Candidatus_Solibacter_usitatus
c__Blastocatellia,p__Acidobacteria,rank_3,c__Blastocatellia,Root,r__Root,d__Bacteria,p__Acidobacteria,c__Blastocatellia,,,,
p__Actinobacteria,d__Bacteria,rank_2,p__Actinobacteria,Root,r__Root,d__Bacteria,p__Actinobacteria,,,,,
c__Acidimicrobiia,p__Actinobacteria,rank_3,c__Acidimicrobiia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Acidimicrobiia,,,,
o__Acidimicrobiales,c__Acidimicrobiia,rank_4,o__Acidimicrobiales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,,,
f__Acidimicrobiaceae,o__Acidimicrobiales,rank_5,f__Acidimicrobiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__Acidimicrobiaceae,,
g__Acidimicrobium,f__Acidimicrobiaceae,rank_6,g__Acidimicrobium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__Acidimicrobiaceae,g__Acidimicrobium,
s__Acidimicrobium_ferrooxidans,g__Acidimicrobium,rank_7,s__Acidimicrobium_ferrooxidans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__Acidimicrobiaceae,g__Acidimicrobium,s__Acidimicrobium_ferrooxidans
c__Actinobacteria,p__Actinobacteria,rank_3,c__Actinobacteria,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,,,,
o__Acidothermales,c__Actinobacteria,rank_4,o__Acidothermales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Acidothermales,,,
f__Acidothermaceae,o__Acidothermales,rank_5,f__Acidothermaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Acidothermales,f__Acidothermaceae,,
g__Acidothermus,f__Acidothermaceae,rank_6,g__Acidothermus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Acidothermales,f__Acidothermaceae,g__Acidothermus,
s__Acidothermus_cellulolyticus,g__Acidothermus,rank_7,s__Acidothermus_cellulolyticus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Acidothermales,f__Acidothermaceae,g__Acidothermus,s__Acidothermus_cellulolyticus
o__Actinomycetales,c__Actinobacteria,rank_4,o__Actinomycetales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,,,
f__Actinomycetaceae,o__Actinomycetales,rank_5,f__Actinomycetaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,,
g__Actinomyces,f__Actinomycetaceae,rank_6,g__Actinomyces,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,
s__Actinomyces_sp._oral_taxon_175,g__Actinomyces,rank_7,s__Actinomyces_sp._oral_taxon_175,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces_sp._oral_taxon_175
s__Actinomyces_sp._oral_taxon_848,g__Actinomyces,rank_7,s__Actinomyces_sp._oral_taxon_848,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces_sp._oral_taxon_848
g__Arcanobacterium,f__Actinomycetaceae,rank_6,g__Arcanobacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Arcanobacterium,
s__Arcanobacterium_haemolyticum,g__Arcanobacterium,rank_7,s__Arcanobacterium_haemolyticum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Arcanobacterium,s__Arcanobacterium_haemolyticum
g__Fannyhessea,f__Actinomycetaceae,rank_6,g__Fannyhessea,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Fannyhessea,
s__Fannyhessea_vaginae,g__Fannyhessea,rank_7,s__Fannyhessea_vaginae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Fannyhessea,s__Fannyhessea_vaginae
g__Gleimia,f__Actinomycetaceae,rank_6,g__Gleimia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Gleimia,
s__Gleimia_coleocanis,g__Gleimia,rank_7,s__Gleimia_coleocanis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Gleimia,s__Gleimia_coleocanis
g__Mobiluncus,f__Actinomycetaceae,rank_6,g__Mobiluncus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Mobiluncus,
s__Mobiluncus_curtisii,g__Mobiluncus,rank_7,s__Mobiluncus_curtisii,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Mobiluncus,s__Mobiluncus_curtisii
g__Schaalia,f__Actinomycetaceae,rank_6,g__Schaalia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,
s__Schaalia_odontolytica,g__Schaalia,rank_7,s__Schaalia_odontolytica,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__Schaalia_odontolytica
o__Bifidobacteriales,c__Actinobacteria,rank_4,o__Bifidobacteriales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,,,
f__Bifidobacteriaceae,o__Bifidobacteriales,rank_5,f__Bifidobacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,,
g__Bifidobacterium,f__Bifidobacteriaceae,rank_6,g__Bifidobacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,
s__Bifidobacterium_adolescentis,g__Bifidobacterium,rank_7,s__Bifidobacterium_adolescentis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_adolescentis
g__Parascardovia,f__Bifidobacteriaceae,rank_6,g__Parascardovia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Parascardovia,
s__Parascardovia_denticolens,g__Parascardovia,rank_7,s__Parascardovia_denticolens,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Parascardovia,s__Parascardovia_denticolens
o__Catenulisporales,c__Actinobacteria,rank_4,o__Catenulisporales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Catenulisporales,,,
f__Catenulisporaceae,o__Catenulisporales,rank_5,f__Catenulisporaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Catenulisporales,f__Catenulisporaceae,,
g__Catenulispora,f__Catenulisporaceae,rank_6,g__Catenulispora,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Catenulisporales,f__Catenulisporaceae,g__Catenulispora,
s__Catenulispora_acidiphila,g__Catenulispora,rank_7,s__Catenulispora_acidiphila,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Catenulisporales,f__Catenulisporaceae,g__Catenulispora,s__Catenulispora_acidiphila
o__Corynebacteriales,c__Actinobacteria,rank_4,o__Corynebacteriales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,,,
f__Corynebacteriaceae,o__Corynebacteriales,rank_5,f__Corynebacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,,
g__Corynebacterium,f__Corynebacteriaceae,rank_6,g__Corynebacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,
s__Corynebacterium_amycolatum,g__Corynebacterium,rank_7,s__Corynebacterium_amycolatum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_amycolatum
s__Corynebacterium_glucuronolyticum,g__Corynebacterium,rank_7,s__Corynebacterium_glucuronolyticum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_glucuronolyticum
s__Corynebacterium_glutamicum,g__Corynebacterium,rank_7,s__Corynebacterium_glutamicum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_glutamicum
s__Corynebacterium_kroppenstedtii,g__Corynebacterium,rank_7,s__Corynebacterium_kroppenstedtii,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_kroppenstedtii
s__Corynebacterium_matruchotii,g__Corynebacterium,rank_7,s__Corynebacterium_matruchotii,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_matruchotii
s__Corynebacterium_variabile,g__Corynebacterium,rank_7,s__Corynebacterium_variabile,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_variabile
f__Gordoniaceae,o__Corynebacteriales,rank_5,f__Gordoniaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,,
g__Gordonia,f__Gordoniaceae,rank_6,g__Gordonia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,
s__Gordonia_polyisoprenivorans,g__Gordonia,rank_7,s__Gordonia_polyisoprenivorans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,s__Gordonia_polyisoprenivorans
f__Mycobacteriaceae,o__Corynebacteriales,rank_5,f__Mycobacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,,
g__Hoyosella,f__Mycobacteriaceae,rank_6,g__Hoyosella,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Hoyosella,
s__Hoyosella_subflava,g__Hoyosella,rank_7,s__Hoyosella_subflava,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Hoyosella,s__Hoyosella_subflava
g__Mycolicibacter,f__Mycobacteriaceae,rank_6,g__Mycolicibacter,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacter,
s__Mycolicibacter_sinensis,g__Mycolicibacter,rank_7,s__Mycolicibacter_sinensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacter,s__Mycolicibacter_sinensis
f__Nocardiaceae,o__Corynebacteriales,rank_5,f__Nocardiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,,
g__Nocardia,f__Nocardiaceae,rank_6,g__Nocardia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,
s__Nocardia_farcinica,g__Nocardia,rank_7,s__Nocardia_farcinica,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__Nocardia_farcinica
f__Segniliparaceae,o__Corynebacteriales,rank_5,f__Segniliparaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Segniliparaceae,,
g__Segniliparus,f__Segniliparaceae,rank_6,g__Segniliparus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Segniliparaceae,g__Segniliparus,
s__Segniliparus_rotundus,g__Segniliparus,rank_7,s__Segniliparus_rotundus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Segniliparaceae,g__Segniliparus,s__Segniliparus_rotundus
o__Frankiales,c__Actinobacteria,rank_4,o__Frankiales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,,,
f__Frankiaceae,o__Frankiales,rank_5,f__Frankiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,,
g__Frankia,f__Frankiaceae,rank_6,g__Frankia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Frankia,
s__Frankia_casuarinae,g__Frankia,rank_7,s__Frankia_casuarinae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Frankia,s__Frankia_casuarinae
s__Frankia_inefficax,g__Frankia,rank_7,s__Frankia_inefficax,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Frankia,s__Frankia_inefficax
s__Frankia_sp._EAN1pec,g__Frankia,rank_7,s__Frankia_sp._EAN1pec,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Frankia,s__Frankia_sp._EAN1pec
o__Geodermatophilales,c__Actinobacteria,rank_4,o__Geodermatophilales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Geodermatophilales,,,
f__Geodermatophilaceae,o__Geodermatophilales,rank_5,f__Geodermatophilaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Geodermatophilales,f__Geodermatophilaceae,,
g__Geodermatophilus,f__Geodermatophilaceae,rank_6,g__Geodermatophilus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Geodermatophilales,f__Geodermatophilaceae,g__Geodermatophilus,
s__Geodermatophilus_obscurus,g__Geodermatophilus,rank_7,s__Geodermatophilus_obscurus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Geodermatophilales,f__Geodermatophilaceae,g__Geodermatophilus,s__Geodermatophilus_obscurus
o__Glycomycetales,c__Actinobacteria,rank_4,o__Glycomycetales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Glycomycetales,,,
f__Glycomycetaceae,o__Glycomycetales,rank_5,f__Glycomycetaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Glycomycetales,f__Glycomycetaceae,,
g__Stackebrandtia,f__Glycomycetaceae,rank_6,g__Stackebrandtia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Glycomycetales,f__Glycomycetaceae,g__Stackebrandtia,
s__Stackebrandtia_nassauensis,g__Stackebrandtia,rank_7,s__Stackebrandtia_nassauensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Glycomycetales,f__Glycomycetaceae,g__Stackebrandtia,s__Stackebrandtia_nassauensis
o__Kineosporiales,c__Actinobacteria,rank_4,o__Kineosporiales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Kineosporiales,,,
f__Kineosporiaceae,o__Kineosporiales,rank_5,f__Kineosporiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Kineosporiales,f__Kineosporiaceae,,
g__Kineococcus,f__Kineosporiaceae,rank_6,g__Kineococcus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Kineosporiales,f__Kineosporiaceae,g__Kineococcus,
s__Kineococcus_radiotolerans,g__Kineococcus,rank_7,s__Kineococcus_radiotolerans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Kineosporiales,f__Kineosporiaceae,g__Kineococcus,s__Kineococcus_radiotolerans
o__Micrococcales,c__Actinobacteria,rank_4,o__Micrococcales,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,,,
f__Beutenbergiaceae,o__Micrococcales,rank_5,f__Beutenbergiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Beutenbergiaceae,,
g__Beutenbergia,f__Beutenbergiaceae,rank_6,g__Beutenbergia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Beutenbergiaceae,g__Beutenbergia,
s__Beutenbergia_cavernae,g__Beutenbergia,rank_7,s__Beutenbergia_cavernae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Beutenbergiaceae,g__Beutenbergia,s__Beutenbergia_cavernae
f__Brevibacteriaceae,o__Micrococcales,rank_5,f__Brevibacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Brevibacteriaceae,,
g__Brevibacterium,f__Brevibacteriaceae,rank_6,g__Brevibacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Brevibacteriaceae,g__Brevibacterium,
s__Brevibacterium_mcbrellneri,g__Brevibacterium,rank_7,s__Brevibacterium_mcbrellneri,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Brevibacteriaceae,g__Brevibacterium,s__Brevibacterium_mcbrellneri
f__Dermabacteraceae,o__Micrococcales,rank_5,f__Dermabacteraceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermabacteraceae,,
g__Brachybacterium,f__Dermabacteraceae,rank_6,g__Brachybacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,
s__Brachybacterium_faecium,g__Brachybacterium,rank_7,s__Brachybacterium_faecium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,s__Brachybacterium_faecium
f__Dermacoccaceae,o__Micrococcales,rank_5,f__Dermacoccaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermacoccaceae,,
g__Dermacoccus,f__Dermacoccaceae,rank_6,g__Dermacoccus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermacoccaceae,g__Dermacoccus,
s__Dermacoccus_sp._Ellin185,g__Dermacoccus,rank_7,s__Dermacoccus_sp._Ellin185,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermacoccaceae,g__Dermacoccus,s__Dermacoccus_sp._Ellin185
g__Kytococcus,f__Dermacoccaceae,rank_6,g__Kytococcus,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermacoccaceae,g__Kytococcus,
s__Kytococcus_sedentarius,g__Kytococcus,rank_7,s__Kytococcus_sedentarius,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermacoccaceae,g__Kytococcus,s__Kytococcus_sedentarius
f__Intrasporangiaceae,o__Micrococcales,rank_5,f__Intrasporangiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,,
g__Intrasporangium,f__Intrasporangiaceae,rank_6,g__Intrasporangium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Intrasporangium,
s__Intrasporangium_calvum,g__Intrasporangium,rank_7,s__Intrasporangium_calvum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Intrasporangium,s__Intrasporangium_calvum
g__Janibacter,f__Intrasporangiaceae,rank_6,g__Janibacter,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Janibacter,
s__Janibacter_sp._HTCC2649,g__Janibacter,rank_7,s__Janibacter_sp._HTCC2649,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Janibacter,s__Janibacter_sp._HTCC2649
f__Jonesiaceae,o__Micrococcales,rank_5,f__Jonesiaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Jonesiaceae,,
g__Jonesia,f__Jonesiaceae,rank_6,g__Jonesia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Jonesiaceae,g__Jonesia,
s__Jonesia_denitrificans,g__Jonesia,rank_7,s__Jonesia_denitrificans,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Jonesiaceae,g__Jonesia,s__Jonesia_denitrificans
f__Microbacteriaceae,o__Micrococcales,rank_5,f__Microbacteriaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,,
g__Leifsonia,f__Microbacteriaceae,rank_6,g__Leifsonia,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,
s__Leifsonia_xyli,g__Leifsonia,rank_7,s__Leifsonia_xyli,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia_xyli
g__Microbacterium,f__Microbacteriaceae,rank_6,g__Microbacterium,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,
s__Microbacterium_testaceum,g__Microbacterium,rank_7,s__Microbacterium_testaceum,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_testaceum
f__Micrococcaceae,o__Micrococcales,rank_5,f__Micrococcaceae,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,,
g__Glutamicibacter,f__Micrococcaceae,rank_6,g__Glutamicibacter,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Glutamicibacter,
s__Glutamicibacter_arilaitensis,g__Glutamicibacter,rank_7,s__Glutamicibacter_arilaitensis,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Glutamicibacter,s__Glutamicibacter_arilaitensis
g__Kocuria,f__Micrococcaceae,rank_6,g__Kocuria,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,
s__Kocuria_rhizophila,g__Kocuria,rank_7,s__Kocuria_rhizophila,Root,r__Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__Kocuria_rhizophila
